id,area,gender,age,lots_of_jobs,high_PoL,good_city_culture,places_for_visitors,quality_education,public_crisis_support,good_for_kids,places_for_disadvantaged,quality_of_healthcare,safe_at_night,safe_from_accidents,safe_drinking_public_water,air_pollution_problem,good_public_transport,nice_close_places,close_groceries,easy_city_info,gov_address_citizen_issues,admin_transparent,friends_come_over_lots,lots_volunteer_activities,health_score,city_pride,happy_score,education,household_income,occupation,marital_status,religion
1010,Beijing,male,48,3,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,7,3,5,2,5
1012,Beijing,male,30,3,1,1,3,3,3,2,5,3,2,2,1,1,2,2,2,2,3,4,2,2,1,2,2,7,3,6,1,8
1013,Beijing,female,38,2,2,2,2,3,3,2,2,3,2,2,3,2,1,2,1,2,3,2,1,2,1,1,1,4,3,2,2,5
1014,Beijing,female,47,4,1,4,1,3,2,2,4,3,2,4,4,3,2,4,2,3,4,4,2,3,2,2,4,4,3,4,2,8
1015,Beijing,male,30,2,2,3,3,2,3,3,1,2,1,2,2,3,1,5,2,1,NA,3,3,2,2,3,3,7,3,2,1,8
1016,Beijing,female,34,4,3,2,2,3,2,3,4,5,5,4,4,1,2,4,1,4,4,4,2,4,1,3,4,7,2,6,2,8
1017,Beijing,male,49,3,3,2,3,3,3,2,3,3,4,2,1,2,3,3,4,2,4,2,2,2,3,3,4,4,2,10,2,8
1018,Beijing,male,30,3,2,2,1,2,2,1,2,1,1,3,2,2,2,1,2,2,3,2,1,2,1,1,1,7,2,10,1,5
1021,Beijing,male,30,4,2,2,2,2,3,2,3,4,3,3,2,2,2,3,2,2,3,4,2,4,1,2,3,5,3,4,1,8
1022,Beijing,female,49,3,3,2,2,2,2,2,2,3,3,3,2,1,2,2,2,2,3,3,2,2,1,1,2,5,3,4,2,8
1023,Beijing,female,47,3,1,3,1,3,5,2,3,4,2,3,1,3,2,5,2,3,4,4,4,3,3,3,4,4,1,7,2,8
1024,Beijing,female,54,3,2,4,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,3,2,1,2,3,2,4,2,8
1025,Beijing,female,64,3,4,1,1,4,NA,1,3,3,2,NA,1,3,1,1,1,NA,1,NA,3,NA,3,2,2,4,3,11,2,8
1027,Beijing,male,36,2,2,1,1,3,2,3,4,4,2,2,2,1,1,1,1,2,4,4,2,2,2,2,2,7,3,6,2,5
1029,Beijing,female,59,4,2,2,2,2,4,2,2,3,3,1,2,2,4,2,2,2,2,2,2,2,4,1,1,3,2,10,2,8
1032,Beijing,female,60,5,4,3,3,4,4,4,4,5,3,4,3,1,4,2,5,3,5,5,3,5,3,3,3,4,4,10,2,8
1033,Beijing,female,44,4,3,2,2,2,NA,2,4,2,3,3,2,3,2,3,3,3,3,3,3,2,3,2,4,5,3,3,2,8
1034,Beijing,female,50,4,4,4,4,4,4,2,4,4,3,4,5,5,3,3,4,4,5,5,3,3,3,3,2,4,2,11,2,8
1035,Beijing,female,30,4,3,2,2,3,3,2,3,3,4,4,4,1,2,3,2,2,3,3,3,2,2,2,1,6,3,8,1,7
1036,Beijing,female,50,2,2,2,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,11,2,8
1037,Beijing,female,41,4,3,4,2,2,4,2,4,3,4,3,2,2,4,2,3,2,3,4,2,3,3,2,3,7,3,9,2,8
1038,Beijing,male,35,4,5,5,2,2,2,2,5,5,2,3,2,1,1,2,2,3,1,4,2,2,3,4,4,4,1,5,3,8
1039,Beijing,male,50,5,1,2,4,2,3,4,5,5,1,5,3,1,4,5,4,1,5,5,3,5,3,5,5,4,1,10,3,8
1040,Beijing,female,31,2,3,3,2,2,3,2,2,2,3,4,4,2,2,2,2,2,2,4,2,2,1,1,1,7,3,3,2,8
1045,Beijing,female,45,5,2,4,3,3,3,2,3,3,4,3,3,3,2,2,2,2,2,3,3,3,3,3,3,4,3,9,2,8
1047,Beijing,male,50,2,3,3,2,2,2,2,2,3,2,2,2,3,3,NA,3,2,2,2,2,2,1,1,3,3,3,6,2,8
1048,Beijing,male,35,NA,2,3,3,2,2,3,3,2,2,2,3,3,2,2,2,2,2,NA,2,2,1,1,3,5,3,2,2,8
1050,Beijing,female,65,1,3,2,4,3,2,2,3,2,2,5,2,2,2,2,2,2,2,2,2,4,1,1,1,3,3,10,4,8
1051,Beijing,female,30,3,1,3,1,3,3,3,3,3,3,3,3,1,1,3,2,2,3,NA,3,NA,1,3,3,4,3,10,2,8
1052,Beijing,male,52,3,2,2,2,2,NA,2,2,2,4,NA,2,1,2,2,2,2,3,3,3,3,3,3,2,3,2,4,2,8
1053,Beijing,female,38,3,2,4,2,2,3,4,2,4,3,4,4,2,4,2,2,2,4,3,3,3,1,3,1,5,3,6,1,8
1055,Beijing,female,36,2,2,2,4,2,4,2,4,4,2,2,2,2,2,2,2,2,2,4,4,4,1,1,3,7,3,4,2,7
1056,Beijing,male,46,4,1,3,4,2,NA,NA,3,4,4,4,2,1,2,2,2,1,4,4,2,4,3,1,1,4,2,10,2,8
1057,Beijing,female,30,3,2,2,2,1,3,1,3,2,3,4,3,3,2,3,2,2,3,3,3,3,2,1,3,7,3,3,2,8
1058,Beijing,female,32,2,1,2,2,2,3,3,2,4,3,4,2,1,3,2,4,2,3,3,2,3,1,3,2,4,3,9,2,8
1059,Beijing,male,53,2,3,2,1,1,1,2,2,1,1,4,1,4,2,2,1,1,2,3,2,2,1,1,1,4,3,10,2,8
1062,Beijing,male,35,2,4,2,3,4,5,2,3,4,2,3,3,1,5,2,1,2,3,3,1,3,2,2,3,7,3,2,2,8
1063,Beijing,female,30,3,2,1,2,3,3,2,2,2,2,3,1,1,1,2,1,1,3,2,4,2,1,2,2,7,3,5,1,8
1064,Beijing,female,30,5,2,3,3,4,4,2,5,3,5,4,3,3,3,4,2,2,5,5,3,4,2,3,4,7,3,3,1,8
1066,Beijing,male,30,2,2,1,3,2,3,2,2,2,2,3,3,2,3,4,2,1,2,2,2,2,2,1,2,7,2,3,1,8
1067,Beijing,male,37,4,2,3,2,2,5,2,4,2,2,2,1,4,2,4,2,1,4,4,2,3,3,1,2,4,2,4,2,8
1070,Beijing,female,30,2,2,2,3,2,2,1,3,3,3,2,2,4,1,1,2,1,3,3,2,2,1,3,4,4,3,2,2,8
1071,Beijing,male,50,2,2,1,1,1,2,1,4,1,2,2,1,1,1,2,2,2,3,3,3,2,2,1,2,4,3,4,2,8
1072,Beijing,male,52,3,1,3,2,2,3,2,2,3,3,3,2,1,1,4,3,NA,2,2,3,2,3,2,2,3,2,11,2,8
1073,Beijing,male,50,3,2,4,2,3,3,3,4,2,2,2,1,1,5,5,4,3,3,3,4,3,3,3,2,7,2,3,2,8
1074,Beijing,male,32,4,2,2,3,2,3,2,3,4,3,4,3,2,2,3,2,2,3,3,3,4,4,3,3,7,2,6,2,8
1077,Beijing,male,70,4,3,3,5,4,3,3,5,4,2,2,3,2,3,4,4,3,2,2,4,4,3,1,3,4,2,11,2,8
1078,Beijing,male,30,3,2,3,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,3,3,3,1,1,1,4,3,2,1,8
1080,Beijing,male,31,2,2,1,2,3,3,1,3,2,1,5,2,1,2,4,2,3,4,3,4,4,3,3,4,5,2,2,1,8
1081,Beijing,female,60,5,5,4,4,4,4,3,5,5,4,4,3,2,2,2,2,NA,5,5,3,3,1,3,3,3,2,11,2,7
1082,Beijing,female,42,4,4,2,4,2,2,2,2,2,4,4,2,3,2,4,2,2,2,2,4,2,1,2,2,4,3,4,2,4
1083,Beijing,male,30,2,2,2,3,2,3,2,2,2,3,2,2,1,1,3,2,3,3,4,2,3,1,2,1,7,5,6,1,8
1084,Beijing,male,30,1,2,1,2,3,3,4,1,2,2,3,1,3,1,4,2,2,1,3,2,3,1,1,3,4,1,7,1,8
1085,Beijing,female,43,3,2,2,3,1,2,2,1,2,3,3,3,3,1,2,3,4,3,3,1,1,2,3,3,4,3,7,2,8
1086,Beijing,female,45,2,2,2,2,4,2,4,2,4,2,2,2,2,4,2,4,2,2,2,2,2,1,1,4,3,3,10,2,8
1088,Beijing,female,49,4,1,5,3,4,1,1,2,3,5,5,3,1,1,4,1,NA,4,4,2,1,2,3,3,7,2,11,2,8
1089,Beijing,female,43,2,2,2,2,3,2,2,2,3,3,2,3,2,4,2,2,2,2,4,2,2,3,3,3,3,1,1,2,8
1090,Beijing,female,31,1,1,1,3,3,3,4,1,1,4,3,4,1,1,3,1,1,3,3,3,1,1,2,1,7,3,3,1,8
1091,Beijing,male,45,1,1,4,1,3,2,3,3,3,3,2,3,3,1,2,1,1,3,3,1,2,1,3,3,4,3,4,2,5
1093,Beijing,female,30,2,2,2,2,4,4,2,4,2,4,4,4,2,2,2,2,2,4,4,3,NA,3,3,3,4,3,5,2,5
1095,Beijing,male,53,3,2,2,2,3,1,2,1,3,3,3,2,2,1,1,1,2,2,2,1,2,1,3,3,3,1,6,2,5
1097,Beijing,female,40,2,2,3,2,1,3,3,3,2,4,2,1,1,2,2,2,2,2,2,1,2,3,1,3,3,3,4,2,8
1100,Beijing,female,46,2,2,2,4,4,2,2,2,3,4,4,2,2,2,2,3,4,4,4,2,2,3,3,5,7,3,11,2,1
1102,Beijing,female,30,1,3,2,2,2,3,4,3,2,2,3,3,2,2,2,2,3,3,3,3,3,1,3,1,7,3,7,1,8
1103,Beijing,male,53,4,3,2,1,2,NA,1,2,2,4,2,4,4,1,2,1,2,4,NA,3,4,3,1,1,7,3,10,2,8
1104,Beijing,female,37,2,2,1,1,2,3,2,2,2,2,4,2,2,1,2,1,2,NA,NA,4,3,1,1,2,5,3,3,3,8
1105,Beijing,female,30,4,3,3,2,3,3,4,2,2,4,2,NA,2,2,3,2,3,4,3,2,2,3,3,3,5,2,10,2,8
1106,Beijing,female,42,3,3,1,3,2,2,2,2,2,4,3,2,3,2,4,4,2,3,3,4,NA,1,2,2,7,3,3,2,8
1109,Beijing,female,31,2,2,3,2,2,3,3,3,3,3,NA,2,3,2,2,2,2,3,3,2,3,2,2,1,4,3,2,1,8
1110,Beijing,female,44,4,3,3,3,3,NA,3,5,4,5,4,3,1,3,4,1,4,NA,NA,1,4,4,1,2,4,3,10,2,8
1111,Beijing,male,30,2,5,3,3,2,1,3,3,2,3,3,3,1,2,3,2,2,1,3,1,3,1,4,3,4,2,4,1,8
1112,Beijing,male,45,3,2,1,2,3,1,1,2,1,2,1,1,3,1,1,1,2,1,1,1,2,1,3,3,5,3,2,2,8
1114,Beijing,male,49,2,1,2,3,2,4,3,4,2,3,4,3,2,2,2,1,3,4,4,2,2,1,3,2,7,3,6,2,8
1115,Beijing,male,30,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,2,2,2,1,3,1,7,3,5,1,8
1118,Beijing,female,45,2,4,2,2,2,2,2,1,1,3,4,2,NA,2,2,1,NA,2,2,2,NA,3,2,1,3,1,9,2,8
1119,Beijing,male,49,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,1,2,4,3,5,2,5
1120,Beijing,female,38,3,4,3,2,4,NA,2,2,2,2,NA,2,3,2,2,2,2,NA,NA,4,4,3,1,2,7,3,NA,2,8
1122,Beijing,female,37,4,1,4,4,3,3,1,2,2,4,3,2,1,1,2,2,NA,4,NA,4,4,3,3,4,4,1,3,2,7
1123,Beijing,male,35,1,3,3,1,1,2,3,2,2,3,4,5,3,1,5,2,3,3,2,1,2,1,1,1,7,3,NA,2,8
1124,Beijing,male,40,3,1,2,1,4,NA,3,4,4,2,3,4,1,2,2,2,1,3,3,3,2,3,2,3,7,2,6,2,8
1126,Beijing,male,60,5,1,3,3,3,5,3,NA,2,5,5,5,2,2,3,2,3,4,3,4,4,2,3,3,4,2,10,NA,8
1127,Beijing,male,49,1,1,5,1,2,NA,2,5,2,2,2,2,1,1,4,1,NA,5,NA,3,4,3,1,2,3,1,10,2,8
1131,Beijing,male,45,3,3,1,1,3,1,1,3,4,2,4,1,1,1,4,1,1,2,3,1,3,1,1,3,7,3,5,2,8
1132,Beijing,male,30,5,2,3,1,5,2,5,1,4,4,4,4,1,5,5,2,2,4,2,4,2,3,1,1,7,5,6,1,8
1134,Beijing,male,33,1,3,2,2,4,4,4,2,3,2,2,3,2,1,5,2,2,4,4,2,4,1,1,3,3,1,7,2,8
1138,Beijing,male,33,3,2,3,2,2,3,2,2,3,3,3,2,4,3,3,2,3,3,4,2,3,1,2,2,7,3,6,2,8
1144,Beijing,male,60,1,1,1,5,1,1,1,3,1,5,3,1,1,1,2,1,1,1,1,1,3,5,2,2,3,3,10,2,5
1147,Beijing,female,30,2,5,2,1,2,2,NA,4,5,2,NA,2,2,2,4,2,2,4,NA,2,2,2,2,1,7,3,6,1,8
1149,Beijing,male,40,1,1,1,1,1,3,1,2,1,3,2,4,3,2,2,2,2,2,2,2,3,3,3,3,3,1,4,2,8
1151,Beijing,male,49,4,4,3,3,3,3,3,3,4,2,4,1,2,2,2,2,NA,NA,5,4,2,1,3,3,3,3,3,2,8
1152,Beijing,female,31,2,2,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,2,1,1,7,3,3,2,8
1153,Beijing,male,30,3,2,2,2,1,2,3,1,2,4,5,3,3,2,2,4,2,2,1,3,3,3,3,2,2,2,4,1,8
1154,Beijing,male,30,4,2,2,2,2,3,1,1,1,2,3,3,1,4,1,1,2,2,3,1,2,1,2,1,7,3,3,1,5
1155,Beijing,female,70,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,3,3,4,1,3,3,4,3,10,4,8
1156,Beijing,female,33,2,2,2,2,3,3,3,2,3,2,3,2,1,2,3,1,1,3,3,4,3,3,3,3,7,3,4,2,8
1158,Beijing,male,31,2,1,3,2,5,3,2,2,3,1,3,1,1,1,3,2,1,2,2,1,2,2,1,3,7,3,3,1,8
1159,Beijing,male,30,1,3,2,2,2,2,2,2,3,3,2,2,3,2,3,3,2,3,4,2,4,3,1,3,5,3,6,1,8
1160,Beijing,male,49,2,2,4,2,1,2,1,1,1,2,2,1,4,2,4,2,2,2,1,2,4,1,1,1,4,3,2,2,8
1161,Beijing,male,30,5,5,3,1,5,5,5,3,3,5,5,3,1,2,5,4,1,5,5,1,3,2,3,3,7,3,4,1,8
1164,Beijing,female,39,4,2,2,2,2,3,2,3,2,4,2,2,2,2,3,2,2,3,NA,4,2,1,3,1,4,3,4,2,8
1165,Beijing,male,49,2,1,1,2,2,2,2,3,2,2,3,2,1,2,4,2,2,3,3,2,3,4,3,3,4,1,11,2,8
1166,Beijing,female,39,2,2,3,2,1,1,2,3,2,2,1,1,3,1,2,2,1,2,1,2,4,2,1,2,7,4,6,2,8
1169,Beijing,female,60,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,5,3,2,5,3,11,2,8
1170,Beijing,female,39,4,2,2,1,1,3,5,5,3,1,5,1,2,1,1,1,1,4,4,2,3,2,2,2,5,3,2,2,8
1171,Beijing,female,38,2,2,2,2,4,2,1,1,4,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,4,3,9,2,8
1172,Beijing,male,72,5,2,2,NA,3,3,5,2,5,NA,3,2,2,2,2,2,NA,2,NA,2,2,2,1,1,2,2,11,2,8
1173,Beijing,male,49,2,2,4,2,2,4,2,4,2,2,NA,2,2,2,2,2,2,2,NA,4,2,2,2,2,7,3,4,2,8
1175,Beijing,male,49,5,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,1,2,1,1,1,4,4,2,2,7
1177,Beijing,male,80,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,4,4,2,2,2,3,3,11,2,8
1178,Beijing,male,44,2,2,2,2,2,2,2,2,2,4,2,2,1,2,2,2,2,2,2,2,2,3,1,2,4,2,10,2,8
1179,Beijing,male,35,5,2,1,1,1,1,1,1,1,4,NA,2,1,1,1,1,1,2,3,4,1,5,1,2,4,3,10,1,8
1181,Beijing,male,35,3,2,2,4,5,4,2,2,4,2,2,2,3,1,4,2,2,4,3,2,2,2,3,2,3,3,5,3,8
1182,Beijing,female,60,2,1,4,3,1,5,2,1,4,5,3,3,3,2,2,3,NA,5,5,1,3,1,2,1,1,3,10,2,8
1183,Beijing,female,32,2,3,2,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,3,1,3,3,3,3,9,2,8
1191,Beijing,male,32,1,2,2,1,1,3,3,2,3,3,4,2,1,1,2,1,2,3,2,4,3,1,1,2,7,3,6,1,8
1194,Beijing,male,30,3,3,4,2,2,3,2,4,4,4,3,2,2,2,3,2,4,4,5,2,3,2,3,2,7,3,4,1,8
1195,Beijing,female,39,3,1,2,3,3,3,4,3,3,3,4,3,2,2,3,2,2,3,3,4,2,3,2,3,7,3,6,2,8
1196,Beijing,male,49,4,3,4,3,3,4,4,4,3,3,2,1,3,3,2,1,1,3,4,1,4,2,2,3,5,1,10,2,8
1197,Beijing,male,48,3,2,2,2,3,2,1,3,4,2,3,2,2,2,2,2,3,3,3,2,2,1,1,2,7,3,3,2,8
1198,Beijing,male,39,4,2,2,3,4,4,4,4,3,3,3,2,2,3,3,2,2,4,4,3,3,2,4,3,7,3,6,1,8
1200,Beijing,female,66,4,1,4,NA,3,3,3,4,4,4,4,2,2,2,4,4,4,4,4,1,3,5,3,5,1,2,11,4,8
1201,Beijing,male,30,2,5,2,2,4,2,2,2,3,2,2,2,2,2,4,4,2,2,2,2,2,1,2,2,7,2,3,1,8
1202,Beijing,female,32,2,3,4,2,2,2,2,3,1,3,3,3,3,1,2,2,2,3,3,2,2,3,2,2,3,4,9,2,8
1203,Beijing,male,30,3,2,2,4,2,2,4,2,2,2,2,4,2,4,4,2,2,3,3,2,2,1,2,3,7,3,3,1,8
1204,Beijing,female,39,3,1,1,1,1,1,1,3,3,4,4,1,1,2,3,1,1,2,NA,2,3,1,1,1,4,4,2,2,8
1206,Beijing,male,30,3,2,1,1,2,2,1,1,2,2,3,1,2,1,2,1,1,3,2,2,1,1,1,2,7,3,4,1,5
1207,Beijing,male,30,NA,1,1,3,3,5,1,1,5,3,NA,1,1,1,5,5,3,3,3,5,1,2,1,3,5,3,4,2,8
1208,Beijing,female,70,4,3,2,1,3,4,2,2,2,2,4,5,3,1,3,2,3,3,4,2,4,2,1,1,3,3,10,2,8
1210,Beijing,female,32,2,2,3,2,3,3,2,2,3,3,3,3,5,2,3,2,2,3,3,3,2,1,2,1,5,3,2,1,8
1211,Beijing,female,60,2,3,2,2,2,2,2,2,2,3,4,2,2,2,2,2,4,2,3,4,3,3,3,3,3,3,1,2,8
1213,Beijing,male,44,3,1,2,2,3,4,2,2,2,4,2,1,1,1,2,2,NA,3,1,1,2,2,2,1,3,2,2,2,8
1214,Beijing,female,77,NA,4,4,4,2,4,2,4,2,2,NA,2,2,2,2,4,NA,4,4,2,3,4,3,5,1,2,10,2,8
1215,Beijing,female,30,2,2,3,2,1,3,3,4,4,2,3,5,1,2,3,2,1,3,3,4,2,2,3,2,7,3,5,1,8
1216,Beijing,female,36,2,2,1,1,2,3,1,1,1,2,2,3,2,1,2,1,2,3,3,1,2,3,1,2,4,3,3,2,7
1219,Beijing,female,60,3,3,1,4,4,4,4,4,5,1,2,1,4,2,4,1,2,3,4,2,2,3,3,1,3,3,10,1,8
1222,Beijing,male,49,1,2,2,2,2,2,4,2,2,4,4,2,2,2,2,2,2,3,3,3,2,3,3,3,4,2,4,2,8
1226,Beijing,male,31,3,2,1,1,2,3,4,3,4,3,3,2,2,2,4,2,1,2,5,1,3,2,1,2,7,2,6,1,8
1227,Beijing,female,37,3,3,3,2,3,4,2,3,3,2,3,2,3,2,2,1,2,2,2,2,2,1,3,1,5,3,6,2,8
1228,Beijing,male,32,2,3,1,1,2,1,1,1,1,2,2,1,2,1,2,1,1,1,1,2,1,1,1,1,4,3,5,2,8
1229,Beijing,female,35,2,2,2,2,3,NA,2,3,2,2,3,2,3,2,3,2,2,4,4,2,2,2,3,3,4,3,6,2,8
1230,Beijing,female,30,3,3,3,2,3,3,3,2,2,3,2,2,2,2,3,3,3,4,5,2,3,2,3,3,7,3,6,1,7
1231,Beijing,male,35,2,2,1,1,2,2,2,4,4,2,2,2,1,2,2,2,2,2,4,2,2,1,3,3,7,3,4,2,7
1233,Beijing,female,35,2,3,4,2,1,2,2,3,2,2,2,1,1,2,1,2,1,1,2,3,2,1,3,1,4,3,2,2,8
1235,Beijing,female,30,2,2,4,2,5,4,4,4,4,1,4,2,2,2,2,2,2,4,4,3,3,3,1,3,3,3,6,1,5
1236,Beijing,female,38,4,2,3,4,3,2,2,3,4,3,4,4,2,3,3,3,4,3,3,3,4,2,3,4,4,1,4,2,8
1238,Beijing,male,65,5,3,2,2,2,5,2,2,5,2,2,2,2,2,5,2,2,5,2,3,5,2,1,3,3,2,11,2,8
1239,Beijing,female,38,2,3,2,2,3,3,2,2,3,2,3,1,4,1,3,2,2,3,3,2,2,2,3,3,4,2,4,2,5
1240,Beijing,male,31,3,5,2,2,3,3,2,2,4,4,4,4,2,3,1,1,1,2,4,2,2,1,2,1,7,2,3,2,8
1242,Beijing,female,36,2,3,2,2,2,3,2,1,3,2,4,1,4,1,3,2,2,4,4,2,2,3,2,2,5,3,2,2,7
1243,Beijing,male,48,3,2,3,5,5,5,3,5,4,2,3,2,1,2,3,2,3,3,3,4,4,2,3,2,3,3,2,1,8
1245,Beijing,male,47,5,5,5,1,3,5,5,4,4,4,NA,1,3,1,2,1,1,4,3,1,1,1,2,3,4,1,10,2,8
1247,Beijing,female,32,4,2,4,2,1,4,2,4,5,4,4,2,2,5,5,2,1,5,5,2,2,3,2,2,7,3,6,2,8
1248,Beijing,female,31,4,3,2,3,4,4,4,2,3,2,3,2,2,2,4,2,2,3,4,2,2,1,2,3,7,1,10,1,8
1249,Beijing,male,49,3,2,2,3,2,3,2,2,3,3,2,2,3,2,2,1,2,2,2,2,3,2,2,2,3,3,6,2,8
1250,Beijing,female,35,3,2,2,3,3,2,2,1,3,4,3,2,3,1,4,2,NA,2,3,4,4,3,1,3,3,2,4,2,8
1253,Beijing,female,39,4,2,3,2,4,2,2,3,3,3,2,4,2,2,2,2,2,3,3,2,2,1,3,3,7,3,6,3,8
1255,Beijing,male,70,4,1,2,2,4,4,4,5,4,4,4,2,2,2,2,2,NA,4,5,5,5,3,3,3,7,1,11,NA,8
1257,Beijing,male,45,2,4,2,3,4,2,2,2,3,4,4,4,2,4,2,2,4,2,3,2,4,1,3,3,4,3,10,2,8
1259,Beijing,male,33,3,4,3,2,2,4,2,4,2,2,2,2,1,1,4,3,2,3,3,3,4,2,3,1,4,3,1,2,8
1260,Beijing,male,41,2,1,2,4,5,5,5,3,5,2,2,2,5,4,1,1,2,5,4,2,3,2,2,2,4,3,2,2,8
1261,Beijing,female,30,2,2,1,3,2,2,3,4,2,4,3,3,1,2,4,4,2,3,4,3,2,1,2,3,6,3,8,1,8
1262,Beijing,male,49,NA,1,2,2,2,2,1,3,2,2,4,2,2,2,4,2,NA,3,5,4,2,4,4,3,3,2,4,2,8
1263,Beijing,male,31,1,1,3,1,2,3,1,2,2,3,2,2,1,2,2,2,2,3,4,1,1,2,1,2,7,4,7,1,8
1264,Beijing,female,65,4,3,2,2,2,2,2,1,1,1,2,1,1,1,1,1,NA,2,2,1,5,1,1,1,1,4,1,2,8
1266,Beijing,male,46,4,2,2,2,3,2,2,2,4,4,4,2,2,2,4,2,2,4,4,2,2,2,3,2,4,2,10,2,8
1267,Beijing,male,49,3,1,4,2,2,3,2,3,2,4,3,2,2,2,3,3,2,2,3,4,3,3,2,5,4,2,4,2,8
1268,Beijing,male,64,4,1,3,2,2,4,4,4,3,4,4,2,2,2,2,2,2,3,4,4,3,2,2,3,7,3,11,2,8
1269,Beijing,male,60,2,2,3,2,2,NA,3,2,2,2,2,2,2,2,4,2,NA,3,3,2,2,2,2,3,4,2,11,2,8
1271,Beijing,female,74,2,2,2,2,2,2,2,NA,3,3,2,2,2,2,3,2,2,3,3,3,3,3,1,2,7,3,11,2,8
1274,Beijing,male,46,2,2,4,2,2,2,2,2,2,3,2,2,1,2,2,2,4,2,2,2,2,1,3,1,4,3,1,2,4
1275,Beijing,male,32,4,2,5,1,5,2,5,5,4,2,4,2,2,2,5,1,5,5,5,2,4,1,1,2,7,3,6,4,8
1277,Beijing,male,45,2,1,1,1,4,2,3,3,4,3,2,2,1,1,4,2,2,4,4,2,2,1,2,2,7,2,3,2,5
1279,Beijing,male,46,3,2,2,1,2,1,1,2,3,2,1,1,1,1,2,1,2,2,2,3,2,2,1,2,7,3,6,2,8
1280,Beijing,male,49,4,2,2,3,2,3,2,3,2,2,2,2,2,2,4,2,2,3,3,2,2,3,3,3,5,3,10,2,8
1282,Beijing,male,44,3,2,2,3,4,2,3,3,3,2,4,3,3,3,4,2,2,4,3,3,4,3,3,3,7,2,3,2,8
1283,Beijing,male,61,3,2,4,3,3,3,3,4,4,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3,4,2,10,2,8
1285,Beijing,male,49,2,3,2,2,2,4,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,1,1,1,4,3,10,2,8
1286,Beijing,male,37,2,1,3,4,2,5,3,4,2,2,1,1,3,1,1,1,NA,NA,3,1,2,3,3,3,3,2,5,2,8
1287,Beijing,male,35,3,5,3,2,4,2,5,1,2,1,5,3,5,1,5,2,5,3,3,2,3,3,1,2,3,3,1,2,8
1288,Beijing,male,49,2,1,2,2,4,2,2,2,4,4,2,2,1,2,4,2,2,2,4,4,2,1,1,1,7,3,5,2,8
1289,Beijing,female,60,4,2,4,4,2,4,3,4,4,3,3,4,2,2,3,3,4,3,4,3,4,3,3,3,4,3,10,4,8
1290,Beijing,female,77,4,2,2,2,2,2,2,2,1,2,NA,2,NA,NA,NA,2,NA,NA,2,2,NA,5,1,3,1,1,11,2,8
1291,Beijing,male,69,2,4,2,NA,2,2,2,2,2,4,2,4,2,2,2,2,NA,2,2,2,2,3,3,3,2,NA,11,2,NA
1293,Beijing,male,46,2,3,4,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,1,1,4,3,2,2,8
1295,Beijing,male,37,2,2,3,2,2,4,2,4,4,4,4,2,2,2,4,2,2,4,4,2,4,5,3,5,7,1,3,2,8
1296,Beijing,male,74,3,2,4,2,4,4,3,3,3,3,4,2,2,4,4,4,4,4,4,4,3,3,2,3,7,2,11,2,8
1297,Beijing,male,60,2,4,2,2,2,4,2,4,2,4,2,2,2,2,4,3,3,4,4,4,4,1,1,3,5,3,11,2,4
1298,Beijing,female,61,3,1,3,2,2,4,2,3,4,2,3,2,1,1,2,1,3,3,4,5,4,3,2,3,3,3,10,4,8
1300,Beijing,male,31,3,1,2,2,2,3,2,2,2,1,1,2,1,1,3,1,1,2,2,2,2,1,1,1,4,2,7,1,8
1301,Beijing,female,75,4,2,2,2,4,2,3,3,2,3,3,4,3,2,2,2,2,3,5,4,3,4,2,3,4,2,10,2,4
1303,Beijing,female,60,1,3,1,1,3,1,1,3,3,5,3,5,3,1,3,3,4,2,3,2,3,3,3,3,2,NA,11,2,5
1304,Beijing,male,69,4,2,2,1,2,1,1,3,2,2,1,1,2,1,1,2,2,2,1,3,2,1,1,1,7,2,11,2,8
1305,Beijing,male,48,4,1,4,5,4,5,2,5,5,5,3,1,5,2,4,1,3,3,5,2,4,2,4,3,4,3,6,2,8
1306,Beijing,male,30,2,2,1,1,3,4,3,3,2,4,4,3,1,2,3,2,2,2,3,4,3,2,2,3,7,3,NA,3,8
1307,Beijing,male,43,3,2,2,1,1,2,1,1,1,3,3,1,3,1,3,1,1,1,3,2,2,1,1,3,7,3,3,2,8
